"ID";"Leeftijd";"Regiokenmerken";"Inwoners_1";"Bijstandontvangers_2";"Bijstandsdichtheid_3";"Instroom_4";"Instroom_5";"Uitstroom_6";"Uitstroom_7";"UitstroomNaarWerk_8";"UitstroomNaarWerk_9";"PersonenMetReIntegratievoorziening_10";"WerkNaReIntegratie_11";"WerkNaReIntegratie_12";"PersonenMetBijstandEnReIntegratie_13";"BijstandontvangersMetReIntegratie_14";"ReIntegratieontvangersMetBijstand_15";"WSWWerknemers_16";"WSWDichtheid_17"
"132";"20150";"GM0384 ";"   23140";"     630";"    27.0";"     160";"    20.5";"     170";"    21.5";"      90";"    13.5";"     290";"      90";"    21.5";"     160";"    31.5";"    56.0";"      90";"     4.0"
"133";"20150";"GM1774 ";"   21950";"     240";"    11.0";"     120";"    33.5";"      50";"    15.0";"      20";"     6.5";"      90";"      10";"     9.0";"      70";"    29.5";"    74.5";"     120";"     5.5"
"134";"20150";"GM0221 ";"    9750";"     390";"    40.0";"     130";"    24.0";"     120";"    23.5";"      70";"    14.0";"     270";"      90";"    23.0";"     230";"    64.5";"    83.0";"     100";"    10.0"
"135";"20150";"GM0222 ";"   47850";"    1460";"    30.5";"     450";"    24.5";"     350";"    19.0";"     150";"     9.0";"     420";"     150";"    21.5";"     250";"    18.5";"    60.5";"     410";"     8.5"
"136";"20150";"GM0766 ";"   21530";"     350";"    16.0";"     140";"    29.0";"     120";"    26.0";"      60";"    13.5";"     270";"      50";"    13.5";"     160";"    52.0";"    59.0";"      90";"     4.0"
"137";"20150";"GM0058 ";"   19720";"     710";"    36.0";"     160";"    19.0";"     150";"    18.5";"      70";"     9.0";"     150";"      40";"    17.5";"     110";"    16.0";"    71.5";"     300";"    15.5"
"138";"20150";"GM0505 ";"   99520";"    4900";"    49.0";"    1580";"    25.0";"    1330";"    21.0";"     610";"    10.5";"     930";"     270";"    17.0";"     550";"    12.5";"    59.5";"     780";"     8.0"
"139";"20150";"GM0498 ";"   16140";"     190";"    11.5";"      70";"    30.0";"      50";"    19.0";"      20";"    10.0";"     100";"      30";"    20.5";"      90";"    50.5";"    89.0";"      60";"     3.5"
"140";"20150";"GM1719 ";"   22900";"     220";"     9.5";"     100";"    34.5";"      80";"    26.0";"      40";"    15.5";"     140";"      40";"    19.5";"      90";"    46.0";"    68.0";"      90";"     4.0"
"141";"20150";"GM0303 ";"   33670";"     820";"    24.5";"     300";"    27.0";"     220";"    19.5";"     100";"     9.0";"     400";"      90";"    15.5";"     330";"    44.5";"    82.0";"      80";"     2.5"
"142";"20150";"GM0225 ";"   15540";"     340";"    22.0";"     110";"    25.0";"      90";"    21.5";"      50";"    11.5";"      60";"      20";"    18.0";"      50";"    14.5";"    74.0";"     120";"     7.5"
"143";"20150";"GM0226 ";"   21390";"     520";"    24.5";"     170";"    25.5";"     140";"    22.0";"      80";"    12.5";"     160";"      50";"    21.5";"     120";"    24.0";"    72.5";"     100";"     4.5"
"144";"20150";"GM1711 ";"   27760";"     570";"    20.5";"     210";"    27.0";"     150";"    19.5";"      70";"    10.0";"     240";"      40";"    14.0";"     150";"    29.0";"    63.0";"     230";"     8.5"
"145";"20150";"GM0385 ";"   29730";"     380";"    13.0";"     120";"    26.0";"      90";"    19.0";"      40";"     9.5";"     180";"      60";"    21.5";"     140";"    38.5";"    80.0";"      90";"     3.0"
"146";"20150";"GM0228 ";"   92670";"    2290";"    24.5";"     730";"    25.5";"     530";"    18.5";"     280";"    11.0";"    1230";"     290";"    16.5";"     980";"    47.5";"    80.0";"     440";"     4.5"
"147";"20150";"GM0317 ";"    7480";"     110";"    14.5";"      30";"    26.5";"      20";"    15.5";"      10";"     8.0";"      50";"      10";"    15.0";"      40";"    45.5";"    82.5";"      20";"     2.0"
"148";"20150";"GM1651 ";"   13210";"     500";"    38.0";"     180";"    27.5";"     140";"    21.0";"      60";"     9.0";"     490";"      90";"    13.0";"     400";"    82.5";"    82.5";"     220";"    17.0"
"149";"20150";"GM0770 ";"   15740";"     190";"    12.0";"      70";"    30.0";"      50";"    21.0";"      20";"    11.5";"     130";"      30";"    22.5";"     110";"    63.0";"    82.5";"     160";"    10.5"
"150";"20150";"GM1903 ";"   21900";"     250";"    11.5";"      60";"    20.0";"      50";"    17.0";"      30";"    11.5";"     130";"      20";"    14.0";"     100";"    39.0";"    75.0";"      80";"     4.0"
"151";"20150";"GM0772 ";"  193660";"    8420";"    43.5";"    2250";"    22.0";"    1750";"    17.0";"     850";"     9.0";"    1000";"     520";"    15.5";"     660";"     9.0";"    66.5";"    1450";"     7.5"
"152";"20150";"GM0230 ";"   18610";"     280";"    15.0";"     120";"    34.0";"      90";"    26.0";"      60";"    16.0";"     150";"      70";"    38.5";"      90";"    34.5";"    61.0";"     150";"     8.0"
"153";"20150";"GM0114 ";"   91200";"    4170";"    46.0";"    1150";"    22.0";"    1060";"    20.0";"     570";"    11.5";"    1790";"     560";"    19.0";"    1460";"    36.5";"    81.5";"    1180";"    13.0"
"154";"20150";"GM0388 ";"   15500";"     410";"    26.5";"     120";"    22.5";"     130";"    24.5";"      70";"    14.0";"     160";"      80";"    31.0";"     130";"    34.5";"    81.5";"      80";"     5.0"
"155";"20150";"GM0153 ";"  133700";"    8790";"    66.0";"    2240";"    20.5";"    2110";"    19.5";"     960";"     9.5";"    3230";"     780";"    17.0";"    2700";"    34.5";"    83.5";"    1330";"    10.0"
"156";"20150";"GM0232 ";"   27630";"     510";"    18.5";"     160";"    24.5";"     150";"    23.0";"      70";"    11.0";"     310";"      90";"    13.0";"     230";"    50.0";"    73.5";"     220";"     8.0"
"157";"20150";"GM0233 ";"   22520";"     380";"    16.5";"     110";"    22.0";"     120";"    24.5";"      70";"    14.0";"     140";"      50";"    21.0";"     100";"    27.0";"    69.5";"     160";"     7.0"
"158";"20150";"GM0777 ";"   35720";"     850";"    24.0";"     260";"    24.5";"     220";"    20.5";"     120";"    12.0";"     160";"      60";"    12.5";"     110";"    15.0";"    72.0";"     280";"     7.5"
"159";"20150";"GM1722 ";"    7110";"     230";"    32.0";"      80";"    28.0";"      60";"    19.5";"      20";"     7.5";"      50";"      10";"    10.0";"      40";"    19.0";"    77.5";"      50";"     7.0"
"160";"20150";"GM0070 ";"   16960";"     600";"    35.5";"     190";"    25.5";"     140";"    18.5";"      60";"     9.0";"     380";"     100";"    17.5";"     310";"    54.0";"    83.5";"     160";"     9.5"
"161";"20150";"GM1940 ";"   42840";"    1090";"    25.5";"     380";"    27.0";"     290";"    20.5";"     160";"    11.5";"     560";"     140";"    13.5";"     450";"    43.0";"    80.5";"     170";"     4.0"
"162";"20150";"GM0779 ";"   18010";"     370";"    20.5";"     100";"    21.5";"      80";"    18.0";"      50";"    12.0";"     300";"      80";"    23.5";"     210";"    57.5";"    69.0";"     100";"     5.5"
"163";"20150";"GM0236 ";"   21870";"     310";"    14.5";"      90";"    22.5";"      70";"    18.0";"      50";"    13.5";"     150";"      40";"    19.5";"     100";"    36.5";"    71.0";"     100";"     4.5"
"164";"20150";"GM1771 ";"   32930";"     880";"    26.5";"     260";"    23.5";"     210";"    19.5";"     100";"     9.5";"      90";"      40";"    10.5";"      80";"     9.5";"    87.0";"     210";"     6.5"
"165";"20150";"GM1652 ";"   25030";"     460";"    18.0";"     150";"    25.5";"     120";"    21.0";"      60";"    10.5";"      30";"      40";"    23.5";"      20";"     4.5";"    62.5";"     230";"     9.0"
"166";"20150";"GM0907 ";"   14490";"     350";"    24.0";"     100";"    24.5";"      70";"    17.0";"      40";"    10.0";"      80";"      30";"    25.5";"      70";"    20.0";"    78.5";"     230";"    16.0"
"167";"20150";"GM0689 ";"   12070";"     130";"    11.0";"      50";"    29.5";"      40";"    22.5";"      20";"    12.0";"      90";"      20";"    16.5";"      70";"    55.0";"    81.0";"      30";"     2.0"
"168";"20150";"GM0784 ";"   21910";"     530";"    24.5";"     190";"    27.5";"     120";"    17.5";"      50";"     8.0";"     440";"      80";"    13.0";"     370";"    73.5";"    84.0";"      90";"     4.0"
"169";"20150";"GM1924 ";"   40560";"     520";"    12.5";"     200";"    30.5";"     150";"    22.0";"      80";"    12.5";"      90";"      40";"    16.0";"      60";"    13.0";"    75.5";"     250";"     6.0"
"170";"20150";"GM0664 ";"   31820";"     850";"    27.0";"     270";"    24.0";"     270";"    23.5";"     120";"    11.5";"     550";"     160";"    19.5";"     440";"    56.0";"    80.0";"     290";"     9.0"
"171";"20150";"GM0785 ";"   19360";"     340";"    17.5";"     110";"    23.5";"     110";"    25.0";"      70";"    16.0";"     170";"      50";"    23.5";"     110";"    36.0";"    65.5";"     130";"     7.0"
"172";"20150";"GM1942 ";"   46020";"    1000";"    21.5";"     250";"    20.5";"     220";"    17.5";"      90";"     8.5";"     100";"      60";"    23.0";"      80";"     8.5";"    76.0";"      90";"     2.0"
"173";"20150";"GM0512 ";"   29810";"     990";"    33.5";"     340";"    27.0";"     240";"    19.0";"     120";"    10.5";"     460";"     120";"    19.5";"     380";"    43.0";"    83.5";"     300";"    10.0"
"174";"20150";"GM0513 ";"   59380";"    2290";"    38.5";"     620";"    22.0";"     520";"    18.5";"     240";"     9.5";"     550";"     200";"    19.0";"     360";"    18.0";"    64.5";"     480";"     8.0"
"175";"20150";"GM0786 ";"   10470";"     170";"    16.0";"     120";"    40.5";"      70";"    24.5";"      40";"    13.5";"      40";"      30";"    28.5";"      30";"    18.5";"    67.5";"      90";"     8.5"
"176";"20150";"GM0518 ";"  433510";"   31800";"    73.5";"    7580";"    19.5";"    6680";"    17.0";"    3130";"     9.0";"   10780";"    2420";"    12.5";"    8540";"    31.0";"    79.0";"    1890";"     4.5"
"177";"20150";"GM0014 ";"  177410";"   11580";"    65.5";"    3090";"    21.5";"    2770";"    19.0";"    1470";"    10.5";"    2160";"     660";"    18.0";"    1630";"    14.5";"    75.0";"    1160";"     6.5"
"178";"20150";"GM0015 ";"    9930";"     190";"    19.0";"      60";"    26.5";"      50";"    20.5";"      30";"    12.5";"     100";"      30";"    18.0";"      80";"    44.5";"    79.0";"      90";"     9.0"
"179";"20150";"GM1729 ";"   12720";"     190";"    14.5";"     100";"    35.5";"      50";"    17.0";"      20";"     6.5";"     120";"      10";"     9.0";"      90";"    50.5";"    71.5";"     110";"     8.5"
"180";"20150";"GM0158 ";"   20420";"     430";"    21.5";"     170";"    28.0";"     150";"    25.0";"      70";"    12.0";"     120";"      50";"    27.5";"      80";"    20.5";"    67.5";"     120";"     6.0"
"181";"20150";"GM0788 ";"   11930";"     120";"     9.5";"      60";"    42.0";"      40";"    25.0";"      20";"    13.5";"      40";"      20";"    33.0";"      30";"    25.0";"    65.0";"      80";"     7.0"
"182";"20150";"GM0392 ";"  132220";"    4250";"    32.0";"    1070";"    21.0";"     850";"    16.5";"     390";"     8.5";"       .";"       .";"       .";"       .";"       .";"       .";"     680";"     5.0"
"183";"20150";"GM0393 ";"    4790";"      70";"    14.0";"      10";"     9.5";"      20";"    19.5";"      10";"    13.0";"      60";"      10";"    12.0";"      50";"    83.5";"    80.5";"      10";"     1.5"
"184";"20150";"GM0394 ";"  119550";"    2390";"    20.0";"     830";"    28.5";"     490";"    17.0";"     240";"     9.0";"     790";"     130";"    15.5";"     530";"    24.5";"    67.5";"     300";"     2.5"
"185";"20150";"GM1655 ";"   25180";"     550";"    21.5";"     170";"    24.5";"     150";"    20.5";"      60";"    10.0";"      90";"      40";"    10.5";"      80";"    15.5";"    83.5";"     250";"    10.0"
"186";"20150";"GM0160 ";"   49150";"    1000";"    20.5";"     370";"    28.0";"     310";"    23.5";"     150";"    12.0";"     720";"     130";"    13.5";"     560";"    59.5";"    77.5";"     420";"     8.5"
"187";"20150";"GM0243 ";"   37800";"    1090";"    29.0";"     350";"    25.0";"     300";"    21.5";"     150";"    11.5";"     320";"     110";"    19.5";"     240";"    23.5";"    74.0";"     220";"     6.0"
"188";"20150";"GM0523 ";"   14350";"     210";"    14.5";"      70";"    31.0";"      40";"    18.5";"      20";"     9.5";"     130";"      40";"    22.5";"     110";"    56.5";"    89.5";"      50";"     3.5"
"189";"20150";"GM0017 ";"   16270";"     310";"    19.0";"     160";"    34.5";"      90";"    21.0";"      60";"    14.0";"     270";"     110";"    31.0";"     220";"    73.5";"    79.5";"      40";"     2.5"
"190";"20150";"GM0072 ";"   13310";"     630";"    47.5";"     150";"    20.0";"     120";"    16.0";"      70";"     9.5";"     310";"     100";"    16.5";"     260";"    43.5";"    85.0";"      90";"     7.0"
"191";"20150";"GM0244 ";"    9880";"     150";"    15.0";"      60";"    32.5";"      50";"    23.5";"      10";"     7.5";"     180";"      30";"    11.0";"     130";"    88.5";"    72.0";"      40";"     4.5"
"192";"20150";"GM0396 ";"   33160";"    1020";"    30.5";"     270";"    21.0";"     260";"    20.5";"     130";"    10.5";"     630";"     110";"    12.5";"     570";"    60.0";"    90.0";"     170";"     5.0"
"193";"20150";"GM0397 ";"   22170";"     310";"    14.0";"     100";"    25.5";"      70";"    18.0";"      40";"    10.5";"     290";"      60";"    15.0";"     240";"    87.5";"    83.0";"      70";"     3.0"
"194";"20150";"GM0246 ";"   15540";"     210";"    13.5";"      80";"    30.5";"      40";"    17.0";"      20";"     9.0";"     190";"      30";"    13.5";"     150";"    70.5";"    77.0";"     100";"     6.5"
"195";"20150";"GM0074 ";"   41860";"    1600";"    38.0";"     520";"    25.0";"     440";"    21.5";"     250";"    13.0";"     260";"     130";"    33.0";"     170";"    11.0";"    64.0";"     390";"     9.0"
"196";"20150";"GM0398 ";"   44640";"     970";"    21.5";"     360";"    29.0";"     250";"    20.0";"     160";"    13.5";"     340";"     170";"    23.5";"     240";"    27.5";"    71.5";"     190";"     4.5"
"197";"20150";"GM0917 ";"   75990";"    5240";"    69.0";"    1510";"    22.5";"    1420";"    21.0";"     660";"    10.5";"    2140";"     520";"    18.5";"    1620";"    33.5";"    76.0";"    1290";"    17.0"
"198";"20150";"GM1658 ";"   13390";"     140";"    10.5";"      50";"    30.0";"      40";"    23.5";"      30";"    15.0";"      40";"      20";"    31.0";"      20";"    17.5";"    65.5";"      60";"     4.0"
"199";"20150";"GM0399 ";"   19290";"     290";"    15.0";"      70";"    20.5";"      70";"    19.5";"      30";"     8.0";"     160";"      30";"    14.0";"     110";"    40.5";"    69.0";"      50";"     2.5"
"200";"20150";"GM0400 ";"   47760";"    2060";"    43.0";"     550";"    21.5";"     430";"    16.5";"     210";"     9.0";"     560";"     110";"    16.5";"     400";"    21.0";"    71.5";"     290";"     6.0"
"201";"20150";"GM0163 ";"   29680";"     520";"    17.5";"     150";"    22.5";"     110";"    17.0";"      50";"     9.0";"     420";"     110";"    22.5";"     280";"    57.5";"    67.5";"     180";"     6.0"
"202";"20150";"GM0530 ";"   32660";"    1000";"    30.5";"     280";"    22.5";"     260";"    21.0";"     130";"    11.0";"     750";"     130";"    14.5";"     540";"    58.5";"    71.5";"      90";"     3.0"
"203";"20150";"GM0794 ";"   74570";"    3240";"    43.5";"     880";"    21.5";"     900";"    21.5";"     410";"    11.0";"     400";"     280";"    18.5";"     260";"     9.0";"    64.0";"     870";"    11.5"
"204";"20150";"GM0531 ";"   23680";"     400";"    17.0";"     110";"    23.5";"      80";"    18.5";"      40";"    10.5";"      70";"      20";"    14.0";"      40";"    12.0";"    65.5";"      40";"     2.0"
"205";"20150";"GM0164 ";"   67600";"    2960";"    44.0";"     970";"    25.5";"     780";"    20.5";"     400";"    11.5";"     640";"     150";"    16.5";"     400";"    15.0";"    61.5";"     530";"     8.0"
"206";"20150";"GM0796 ";"  127870";"    4710";"    37.0";"    1320";"    22.5";"    1190";"    20.0";"     600";"    11.0";"    1970";"     440";"    12.5";"    1570";"    37.0";"    79.5";"    1040";"     8.0"
"207";"20150";"GM0252 ";"   13960";"     310";"    22.0";"     140";"    35.5";"      70";"    18.5";"      30";"     8.0";"      20";"      10";"    13.0";"      20";"     6.5";"    82.5";"      80";"     5.5"
"208";"20150";"GM0797 ";"   36470";"     670";"    18.5";"     210";"    24.0";"     190";"    22.5";"     100";"    12.0";"     150";"      50";"    21.0";"      80";"    13.0";"    53.5";"     210";"     6.0"
"209";"20150";"GM0534 ";"   17940";"     280";"    16.0";"      90";"    24.5";"      70";"    20.0";"      40";"    11.0";"      40";"      30";"    29.0";"      30";"     9.5";"    66.0";"      80";"     4.5"
"210";"20150";"GM0798 ";"   12880";"     140";"    10.5";"      50";"    28.0";"      40";"    23.0";"      30";"    15.5";"      20";"       0";"       .";"      10";"    10.5";"    66.5";"      80";"     6.0"
"211";"20150";"GM0402 ";"   73780";"    2380";"    32.5";"     650";"    22.0";"     560";"    19.5";"     260";"     9.5";"     960";"     300";"    20.0";"     810";"    37.0";"    84.5";"     340";"     4.5"
